,Date,Time,AM-PM,Water Level +/- MSL,Well Elevation,Well Name
258,8/25/2013,9:43:00,AM,36.82,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
259,9/29/2013,8:00:00,AM,36.33,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
260,10/2/2013,10:15:00,AM,35.04,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
261,10/29/2013,11:13:00,AM,37.0,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
262,11/23/2013,7:24:00,PM,37.47,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
263,12/28/2013,5:41:00,PM,37.86,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
264,1/31/2014,11:32:00,PM,38.25,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
265,2/19/2014,11:21:00,AM,38.22,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
266,3/12/2014,9:35:00,AM,38.39,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
267,3/13/2014,9:30:00,AM,37.93,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
268,4/2/2014,6:00:00,AM,39.98,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
269,5/2/2014,9:14:00,AM,40.2,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
270,6/1/2014,12:27:00,PM,40.1,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
271,7/3/2014,4:59:00,PM,39.87,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
272,7/31/2014,2:28:00,AM,38.9,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
273,8/4/2014,10:20:00,AM,36.31,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
274,8/30/2014,5:42:00,AM,37.9,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
275,9/27/2014,7:36:00,AM,37.76,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
276,10/29/2014,12:10:00,PM,37.76,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
277,12/3/2014,10:26:00,AM,38.07,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
278,2/10/2015,8:53:00,AM,39.09,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
279,2/22/2015,6:01:00,AM,39.2,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
280,8/3/2015,11:26:00,AM,34.58,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
281,8/17/2015,2:47:00,PM,34.01,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
282,8/30/2015,11:03:00,PM,35.94,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
283,9/29/2015,9:50:00,AM,35.62,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
284,11/1/2015,6:50:00,AM,35.97,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
285,11/30/2015,11:11:00,AM,35.62,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
286,12/3/2015,11:22:00,AM,36.55,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
287,1/2/2016,2:35:00,PM,36.99,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
288,2/1/2016,5:49:00,PM,37.78,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
289,3/2/2016,9:02:00,PM,38.2,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
290,4/4/2016,1:35:00,AM,38.42,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
291,4/29/2016,9:46:00,AM,38.86,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
292,5/31/2016,2:18:00,PM,38.86,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
293,6/28/2016,4:13:00,PM,38.27,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
294,7/27/2016,8:04:00,AM,35.78,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
295,7/30/2016,8:45:00,PM,37.41,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
296,9/1/2016,1:17:00,AM,36.52,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
297,10/1/2016,4:30:00,AM,35.86,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
298,10/12/2016,8:10:00,AM,33.8,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
299,10/29/2016,6:25:00,AM,36.19,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
300,12/2/2016,12:17:00,PM,36.7,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
301,12/30/2016,2:12:00,PM,36.98,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
302,1/29/2017,5:25:00,PM,37.26,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
303,2/2/2017,2:30:00,PM,35.39,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
304,3/4/2017,11:16:00,PM,37.86,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
305,4/2/2017,1:12:00,AM,38.18,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
306,4/29/2017,10:40:00,AM,38.57,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
307,5/26/2017,10:48:00,AM,36.08,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
308,5/31/2017,3:12:00,PM,38.64,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
309,2/1/2018,11:07:00,AM,35.16,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
310,9/7/2018,2:45:00,AM,34.23,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
311,12/3/2018,2:20:00,PM,3.4,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
312,4/3/2019,1:00:00,PM,3.15,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
313,8/6/2019,10:15:00,AM,3.1,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
314,9/4/2019,12:00:00,AM,3.5,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
315,10/3/2019,10:25:00,AM,3.1,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
316,12/6/2019,1:30:00,PM,2.8,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
317,2/6/2020,1:00:00,PM,2.4,13.00,AAA001  KPUD KEYPORT PRODUCTION WELL 1
0,8/25/1988,12:00:00,AM,31.0,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
1,8/29/1988,12:00:00,AM,31.3,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
2,2/13/1993,12:00:00,AM,27.31,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
3,3/21/1993,12:00:00,AM,26.9,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
4,5/24/1993,12:00:00,AM,25.35,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
5,6/1/1993,12:00:00,AM,-2.65,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
6,6/4/1993,12:00:00,AM,27.15,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
7,6/30/1993,12:00:00,AM,27.5,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
8,8/27/1993,12:00:00,AM,27.6,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
9,12/27/1993,12:00:00,AM,27.05,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
10,4/27/1994,12:00:00,AM,28.05,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
11,5/23/1994,10:15:00,AM,24.67,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
12,6/4/1994,12:00:00,AM,25.84,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
13,6/6/1994,12:00:00,AM,25.27,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
14,7/19/1994,10:15:00,AM,22.13,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
15,8/15/1994,9:05:00,AM,-9.72,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
16,9/14/1994,9:15:00,AM,19.66,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
17,10/24/1994,9:15:00,AM,22.13,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
18,11/16/1994,9:30:00,AM,23.12,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
19,12/17/1994,12:00:00,AM,-1.35,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
20,12/20/1994,1:30:00,PM,-21.78,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
21,12/29/1994,12:00:00,AM,25.1,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
22,1/16/1995,12:00:00,AM,26.13,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
23,1/18/1995,9:30:00,AM,21.6,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
24,2/21/1995,9:45:00,AM,25.59,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
25,2/26/1995,12:00:00,AM,24.47,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
26,3/14/1995,12:00:00,AM,23.75,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
27,3/20/1995,9:40:00,AM,24.55,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
28,4/19/1995,12:00:00,AM,24.97,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
29,4/22/1995,12:00:00,AM,26.12,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
30,4/24/1995,9:35:00,AM,25.82,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
31,4/26/1995,12:00:00,AM,25.59,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
32,5/13/1995,12:00:00,AM,24.9,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
33,5/30/1995,12:00:00,AM,25.59,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
34,6/7/1995,12:00:00,AM,-4.87,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
35,8/15/1995,12:00:00,AM,25.4,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
36,9/17/1995,12:00:00,AM,25.48,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
37,10/17/1995,1:30:00,PM,-7.0,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
38,11/10/1995,12:00:00,AM,25.39,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
39,11/13/1995,8:55:00,AM,24.59,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
40,12/19/1995,11:50:00,AM,24.5,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
41,12/25/1995,12:00:00,AM,25.51,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
42,1/19/1996,12:00:00,AM,-4.56,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
43,1/20/1996,12:00:00,AM,-4.92,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
44,1/23/1996,9:45:00,AM,24.7,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
45,2/13/1996,12:00:00,PM,25.23,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
46,2/23/1996,12:00:00,AM,25.45,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
47,3/1/1996,12:00:00,AM,25.63,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
48,3/3/1996,12:00:00,AM,23.39,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
49,3/26/1996,9:25:00,AM,25.48,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
50,4/24/1996,10:40:00,AM,27.52,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
51,6/20/1996,9:30:00,AM,26.97,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
52,7/12/1996,12:00:00,AM,21.92,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
53,7/26/1996,11:00:00,AM,24.77,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
54,8/13/1996,9:35:00,AM,24.62,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
55,9/11/1996,12:00:00,AM,25.7,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
56,9/12/1996,10:15:00,AM,24.36,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
57,10/16/1996,9:50:00,AM,25.13,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
58,10/29/1996,12:00:00,AM,-6.51,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
59,11/10/1996,12:00:00,AM,24.15,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
60,11/18/1996,10:35:00,AM,25.59,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
61,12/16/1996,10:30:00,AM,26.58,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
62,1/28/1997,1:20:00,PM,26.83,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
63,2/20/1997,10:40:00,AM,26.38,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
64,3/21/1997,12:50:00,PM,26.52,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
65,4/21/1997,8:55:00,AM,27.85,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
66,5/13/1997,10:00:00,AM,28.0,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
67,6/23/1997,8:50:00,AM,27.38,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
68,7/23/1997,10:15:00,AM,26.6,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
69,7/26/1997,12:00:00,AM,25.08,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
70,8/26/1997,11:50:00,AM,25.83,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
71,9/24/1997,9:55:00,AM,26.49,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
72,10/22/1997,9:20:00,AM,26.9,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
73,12/9/1997,11:15:00,AM,28.0,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
74,2/24/1998,9:10:00,AM,29.95,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
75,3/20/1998,9:35:00,AM,29.82,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
76,4/22/1998,9:55:00,AM,29.42,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
77,5/14/1998,10:30:00,AM,29.14,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
78,6/15/1998,10:00:00,AM,28.58,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
79,7/20/1998,9:20:00,AM,27.96,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
80,7/22/1998,8:23:00,AM,0.15,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
81,7/22/1998,8:34:00,AM,0.1,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
82,8/17/1998,10:05:00,AM,25.84,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
83,9/18/1998,1:55:00,PM,24.03,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
84,10/15/1998,11:36:00,AM,25.72,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
85,10/27/1998,10:50:00,AM,25.99,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
86,11/20/1998,10:45:00,AM,27.24,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
87,12/15/1998,9:55:00,AM,25.57,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
88,1/14/1999,9:50:00,AM,27.22,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
89,4/27/1999,11:40:00,AM,29.62,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
90,5/5/1999,4:24:00,PM,29.72,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
91,5/6/1999,4:36:00,PM,29.89,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
92,5/6/1999,4:56:00,PM,2.97,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
93,7/20/1999,9:35:00,AM,27.42,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
94,9/29/1999,12:10:00,PM,25.59,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
95,10/26/1999,9:55:00,AM,25.64,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
96,11/29/1999,2:30:00,PM,27.68,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
97,12/17/1999,10:20:00,AM,27.78,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
98,1/25/2000,10:55:00,AM,28.48,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
99,2/22/2000,10:45:00,AM,28.47,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
100,3/27/2000,10:00:00,AM,29.35,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
101,4/18/2000,11:15:00,AM,29.03,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
102,5/30/2000,11:55:00,AM,28.56,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
103,6/28/2000,11:50:00,AM,28.05,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
104,7/5/2000,3:05:00,PM,1.55,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
105,8/3/2000,9:18:00,AM,25.92,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
106,8/7/2000,10:00:00,AM,25.72,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
107,9/27/2000,1:50:00,PM,23.06,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
108,10/23/2000,11:10:00,AM,22.54,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
109,12/21/2000,10:55:00,AM,26.18,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
110,1/16/2001,10:30:00,AM,26.76,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
111,2/14/2001,1:40:00,PM,27.1,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
112,3/17/2001,11:00:00,AM,27.51,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
113,4/14/2001,10:15:00,AM,28.6,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
114,5/21/2001,10:20:00,AM,28.47,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
115,6/20/2001,10:45:00,AM,28.04,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
116,7/16/2001,9:45:00,AM,27.9,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
117,8/14/2001,11:05:00,AM,26.76,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
118,9/20/2001,12:45:00,PM,26.67,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
119,11/7/2001,1:30:00,PM,27.3,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
120,12/11/2001,11:05:00,AM,28.03,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
121,2/26/2002,10:05:00,AM,28.42,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
122,4/1/2002,12:55:00,PM,28.17,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
123,5/22/2002,1:55:00,PM,28.74,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
124,6/26/2002,1:30:00,PM,26.89,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
125,8/28/2002,10:05:00,AM,24.0,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
126,10/28/2002,1:20:00,PM,24.66,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
127,12/2/2002,9:20:00,AM,25.51,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
128,1/14/2003,9:30:00,AM,26.3,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
129,2/18/2003,10:00:00,AM,26.23,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
130,3/19/2003,9:50:00,AM,26.29,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
131,4/30/2003,8:50:00,AM,-5.25,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
132,10/6/2003,11:43:00,AM,-8.6,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
133,3/30/2005,11:00:00,AM,26.64,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
134,10/6/2005,3:35:00,PM,-6.15,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
135,12/2/2005,2:40:00,PM,-4.42,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
136,4/4/2006,10:40:00,AM,-2.21,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
137,10/9/2006,11:00:00,AM,-9.23,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
138,2/7/2007,7:50:00,AM,24.51,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
139,10/11/2007,1:34:00,PM,22.15,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
140,10/11/2007,1:54:00,PM,-8.36,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
141,10/12/2007,7:55:00,AM,22.35,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
142,10/12/2007,8:00:00,AM,22.35,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
143,10/12/2007,8:23:00,AM,-8.35,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
144,7/31/2008,11:07:00,AM,21.1,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
145,7/31/2008,11:17:00,AM,-9.75,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
146,9/8/2008,7:50:00,AM,-11.75,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
147,3/4/2009,10:50:00,AM,25.37,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
148,5/29/2009,11:46:00,AM,25.11,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
149,7/29/2009,8:25:00,AM,-14.87,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
150,9/10/2009,10:20:00,AM,-14.65,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
151,9/10/2009,10:35:00,AM,-14.77,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
152,12/3/2009,1:20:00,PM,-15.19,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
153,4/15/2010,7:57:00,AM,25.52,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
154,7/27/2010,11:20:00,AM,-13.99,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
155,11/10/2010,8:05:00,AM,25.32,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
156,11/10/2010,10:13:00,AM,25.32,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
157,11/10/2010,11:54:00,AM,-12.1,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
158,5/4/2011,9:56:00,AM,28.31,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
159,5/4/2011,10:21:00,AM,-20.05,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
160,5/4/2011,10:31:00,AM,-20.35,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
161,6/3/2011,10:10:00,AM,28.85,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
162,10/5/2011,8:10:00,AM,-17.47,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
163,4/4/2012,9:21:00,AM,29.33,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
164,7/30/2012,9:16:00,AM,27.15,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
165,12/4/2012,9:29:00,AM,28.61,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
166,6/5/2013,9:10:00,AM,28.38,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
167,10/2/2013,10:05:00,AM,25.69,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
168,8/4/2014,10:20:00,AM,26.12,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
169,9/24/2014,11:42:00,AM,26.2,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
170,9/24/2014,11:52:00,AM,-17.45,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
171,9/24/2014,12:01:00,PM,-18.03,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
172,9/24/2014,12:12:00,PM,-18.21,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
173,1/9/2015,10:00:00,AM,28.09,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
174,2/10/2015,8:40:00,AM,28.43,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
175,8/3/2015,11:16:00,AM,23.77,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
176,11/30/2015,11:03:00,AM,27.1,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
177,7/27/2016,7:50:00,AM,-19.69,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
178,10/12/2016,7:50:00,AM,25.19,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
179,12/11/2017,12:45:00,PM,26.77,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
180,2/1/2018,11:00:00,AM,28.23,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
181,2/27/2018,10:10:00,AM,27.66,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
182,6/6/2018,10:45:00,AM,26.9,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
183,8/3/2018,2:30:00,PM,23.97,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
184,9/10/2018,12:30:00,PM,23.57,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
185,10/2/2018,1:15:00,PM,-23.76,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
186,11/2/2018,3:00:00,PM,25.74,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
187,12/3/2018,2:00:00,PM,26.72,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
188,1/16/2019,12:00:00,AM,27.49,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
189,2/7/2019,11:30:00,AM,27.65,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
190,4/3/2019,12:30:00,PM,-23.24,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
191,5/8/2019,11:00:00,AM,29.02,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
192,8/6/2019,9:45:00,AM,27.02,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
193,9/4/2019,12:30:00,PM,26.93,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
194,9/26/2019,9:00:00,AM,27.77,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
195,11/1/2019,10:00:00,AM,28.54,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
196,12/6/2019,1:00:00,PM,29.74,220.00,AAA002  KPUD KEYPORT PRODUCTION WELL 2
